29, 0.3418905735015869
32, 0.4188985824584961
35, 0.504838228225708
40, 0.614342451095581
45, 0.7702803611755371
52, 1.1061615943908691
62, 1.518056869506836
76, 2.194392681121826
100, 3.7420220375061035
142, 7.5305562019348145
10, 0.04598522186279297
10, 0.045984745025634766
11, 0.05398201942443848
11, 0.05398154258728027
12, 0.0619809627532959
13, 0.07197690010070801
14, 0.08297324180603027
15, 0.09397053718566895
16, 0.10696530342102051
18, 0.13147282600402832
20, 0.15994834899902344
22, 0.19893646240234375
25, 0.2454242706298828
28, 0.3149232864379883
33, 0.42386484146118164
40, 0.6238453388214111
50, 0.9462356567382812
66, 1.667506456375122
100, 3.6409645080566406
10, 0.04498553276062012
10, 0.04398608207702637
11, 0.05798077583312988
11, 0.05998086929321289
12, 0.06200551986694336
13, 0.07249307632446289
14, 0.08297395706176758
15, 0.09097099304199219
16, 0.10596609115600586
18, 0.13895559310913086
20, 0.1609477996826172
22, 0.19293856620788574
25, 0.23945832252502441
28, 0.2929062843322754
33, 0.4078686237335205
40, 0.5908811092376709
50, 0.9022440910339355
66, 1.6235122680664062
100, 3.9668493270874023
10, 0.03998684883117676
10, 0.03998732566833496
11, 0.04798412322998047
11, 0.04698514938354492
12, 0.061980485916137695
13, 0.0659785270690918
14, 0.07351422309875488
15, 0.08197379112243652
16, 0.09297013282775879
18, 0.11696219444274902
20, 0.14895224571228027
22, 0.1689460277557373
25, 0.21393132209777832
28, 0.28096652030944824
33, 0.3768792152404785
40, 0.544792890548706
50, 0.970698356628418
66, 1.702831745147705
100, 3.3646156787872314
10, 0.04198598861694336
10, 0.041985273361206055
11, 0.051982879638671875
11, 0.05198359489440918
12, 0.05998063087463379
13, 0.0699777603149414
14, 0.07897424697875977
15, 0.08797168731689453
16, 0.1009676456451416
18, 0.12495970726013184
20, 0.15299773216247559
22, 0.2019355297088623
25, 0.24042582511901855
28, 0.2819101810455322
33, 0.3869030475616455
40, 0.5608198642730713
50, 0.8562557697296143
66, 1.5125627517700195
100, 3.3610520362854004
